post_id	insight	agency
A103C8	2.73224e-02	2.18579e-02
A103E7	9.75610e-03	4.39024e-02
A1040C	1.68269e-02	2.64423e-02
A10412	2.45536e-02	1.78571e-02
A1042E	1.15789e-02	2.10526e-02
A1042F	2.29592e-02	1.27551e-02
A10499	4.33437e-02	3.71517e-02
A104E6	2.08333e-02	2.08333e-02
A104EC	2.50000e-02	4.00000e-02
A10510	2.85714e-02	1.90476e-02
A10518	5.00000e-02	2.85714e-02
A10602	1.07527e-02	2.36559e-02
A1069F	2.07612e-02	3.11419e-02
A106AB	1.59490e-02	3.34928e-02
A10711	6.75676e-03	3.37838e-02
A10770	0.00000e+00	2.06897e-02
A10795	1.47601e-02	1.84502e-02
A107FF	1.04167e-02	3.12500e-02
A10876	3.29670e-02	1.09890e-02
A108A1	3.05958e-02	2.25443e-02
A10912	0.00000e+00	0.00000e+00
A109AD	1.38889e-02	2.77778e-02
A109FD	1.26582e-02	2.53165e-02
A10AF4	2.83286e-02	3.68272e-02
A10C3A	2.40000e-02	4.70000e-02
A10C83	2.60417e-02	3.38542e-02
A10D06	3.52645e-02	1.51134e-02
A10D41	5.91133e-02	4.43350e-02
A10DAC	2.23390e-02	2.62812e-02
A10DB2	1.93705e-02	2.90557e-02
A10E25	1.59453e-02	1.36674e-02
A10EF1	1.51188e-02	2.59179e-02
A10F79	2.98507e-02	5.97015e-02
A10FC8	5.67376e-02	3.54610e-02
A1100A	2.56410e-02	1.02564e-02
A1103F	2.98507e-02	1.49254e-02
A11077	1.91388e-02	2.39234e-02
A1109A	2.21130e-02	1.96560e-02
A110B0	1.84049e-02	2.45399e-02
A11154	2.39680e-02	2.26365e-02
A111A1	1.46104e-02	1.29870e-02
A112F5	1.11607e-02	3.34821e-02
A1130E	0.00000e+00	1.00000e-02
A1133F	2.75229e-02	3.66972e-02
A11489	2.27273e-02	1.89394e-02
A115B1	1.38728e-02	2.77457e-02
A116A5	1.25523e-02	2.51046e-02
A116B4	7.35294e-03	5.14706e-02
A116D8	2.25564e-02	7.51880e-03
A116DA	1.41844e-02	3.54610e-02
A11748	4.00000e-02	2.85714e-02
A1189B	1.55280e-02	1.86335e-02
A11A3A	1.79153e-02	4.39739e-02
A11A43	2.80374e-02	4.20561e-02
A11A77	3.51759e-02	2.51256e-02
A11BE0	1.55925e-02	1.76715e-02
A11CCE	7.29927e-03	1.45985e-02
A11D85	1.29450e-02	3.23625e-02
A11DDB	3.07898e-02	8.03213e-03
A11E60	3.28228e-02	1.75055e-02
A11ECF	1.62866e-02	1.95440e-02
A11FE1	6.57030e-03	9.19842e-03
A12008	2.36220e-02	2.36220e-02
A12187	9.20245e-03	1.84049e-02
A1219B	2.25564e-02	3.00752e-02
A12300	1.74482e-02	3.27154e-02
A12423	1.44928e-02	1.44928e-02
A12477	1.41243e-02	1.97740e-02
A12536	2.84360e-02	1.89573e-02
A1264E	1.60000e-02	1.60000e-02
A126E7	9.66184e-03	1.69082e-02
A12708	3.60934e-02	1.91083e-02
A12734	6.93069e-02	9.90099e-03
A12739	2.37037e-02	2.07407e-02
A1274A	4.67290e-03	9.34579e-03
A1279E	7.35294e-03	1.47059e-02
A127A3	1.91304e-02	2.95652e-02
A1280F	2.55319e-02	1.48936e-02
A1284E	1.18343e-02	2.95858e-02
A12853	3.88350e-02	3.88350e-02
A12879	4.11523e-03	2.05761e-02
A128BD	1.65414e-02	1.50376e-02
A1296E	2.19780e-02	2.19780e-02
A12999	2.38095e-02	0.00000e+00
A12A7F	2.83912e-02	4.41640e-02
A12ABA	2.08333e-02	0.00000e+00
A12ABB	1.75439e-02	2.72904e-02
A12BAF	1.75439e-02	2.33918e-02
A12BEB	4.50161e-02	3.85852e-02
A12C3F	1.63934e-02	4.37158e-02
A12D85	1.75159e-02	2.22930e-02
A12DBA	6.53595e-03	5.22876e-02
A12E86	2.78884e-02	3.38645e-02
A12EE4	2.00236e-02	3.65135e-02
A12F92	4.00000e-02	2.66667e-02
A12F9E	1.14504e-02	0.00000e+00
A12FE3	1.80587e-02	3.61174e-02
A13085	2.19479e-02	2.05761e-02
A130D3	2.91971e-02	3.64964e-02
A1310A	8.82353e-03	2.35294e-02
A13244	3.77698e-02	3.77698e-02
A132CD	3.19149e-02	1.06383e-02
A132FE	1.61290e-02	2.41935e-02
A13305	3.43348e-02	2.57511e-02
A13313	3.29457e-02	5.62016e-02
A13339	2.96774e-02	3.22581e-02
A13363	2.53165e-02	3.16456e-02
A133CE	7.40741e-03	0.00000e+00
A13470	2.12766e-02	2.12766e-02
A13475	2.73224e-02	2.18579e-02
A134B1	1.44928e-02	4.34783e-02
A134D9	3.63951e-02	2.59965e-02
A13597	1.48515e-02	9.90099e-03
A135DF	4.39560e-02	5.49451e-02
A1367A	1.72414e-02	4.31034e-02
A136B0	3.12500e-02	1.08173e-02
A13745	1.18243e-02	3.37838e-02
A137FE	2.92887e-02	2.78940e-02
A13895	1.52672e-02	2.29008e-02
A1389F	8.62069e-03	8.62069e-03
A138BA	2.67857e-02	2.67857e-02
A138E4	2.74566e-02	4.04624e-02
A13A19	0.00000e+00	7.19424e-03
A13A63	3.00429e-02	1.71674e-02
A13A98	1.17994e-02	2.94985e-02
A13B56	2.35294e-02	1.76471e-02
A13B94	2.11640e-02	3.43915e-02
A13C02	4.51977e-02	1.69492e-02
A13D2C	2.84464e-02	2.84464e-02
A13D40	1.13636e-02	1.70455e-02
A13D56	9.43396e-03	1.69811e-02
A13D85	1.62602e-02	4.87805e-02
A13DF8	3.49854e-02	2.62391e-02
A13E49	1.57480e-02	3.54331e-02
A13E4D	9.31099e-03	9.31099e-03
A13E71	2.22222e-02	4.44444e-02
A13F05	5.17241e-02	0.00000e+00
A13F17	3.45528e-02	1.21951e-02
A13F26	2.28245e-02	2.85307e-02
A13F8F	1.31004e-02	3.05677e-02
A13FED	1.86480e-02	2.33100e-02
A140C8	2.03252e-02	2.43902e-02
A14194	2.09205e-02	2.51046e-02
A141B5	1.24575e-02	1.35900e-02
A14246	3.74753e-02	2.36686e-02
A14248	3.13953e-02	1.97674e-02
A1430A	0.00000e+00	1.26582e-02
A14391	0.00000e+00	2.58621e-02
A143CD	2.54777e-02	9.55414e-03
A14470	3.46154e-02	3.07692e-02
A14492	1.54440e-02	1.93050e-02
A1455F	3.28152e-02	3.28152e-02
A1456E	0.00000e+00	2.32558e-02
A145E2	3.53982e-02	1.76991e-02
A145FE	1.89873e-02	3.03797e-02
A14604	1.86916e-02	9.34579e-03
A1460A	0.00000e+00	1.75439e-02
A146A5	1.02389e-02	3.92491e-02
A146EC	0.00000e+00	2.02020e-02
A14706	1.23457e-02	2.46914e-02
A147D2	3.53982e-02	1.17994e-02
A14963	6.93069e-02	1.98020e-02
A14A61	4.29185e-03	8.58369e-03
A14A86	1.23457e-02	2.46914e-02
A14B30	1.19048e-02	1.19048e-02
A14B72	0.00000e+00	9.25926e-03
A14BA9	1.36054e-02	1.36054e-02
A14BB0	0.00000e+00	6.45161e-02
A14CE9	4.00000e-02	1.33333e-02
A14DB6	8.92857e-03	2.67857e-02
A14DBA	2.95455e-02	1.36364e-02
A14E3B	2.61438e-02	2.94118e-02
A14E66	0.00000e+00	2.97030e-02
A14E88	1.88679e-02	0.00000e+00
A14EAF	3.26087e-02	4.34783e-02
A14F18	5.08475e-02	6.77966e-02
A14F80	2.92994e-02	3.56688e-02
A14FF1	2.25225e-02	4.50450e-03
A15076	2.04082e-02	4.76190e-02
A1507B	1.80361e-02	1.60321e-02
A150CA	1.69492e-02	1.69492e-02
A150E2	5.22876e-02	2.61438e-02
A1515D	2.14286e-02	2.85714e-02
A152D4	1.10803e-02	1.66205e-02
A152D8	3.65854e-02	2.59146e-02
A153FF	3.12500e-02	4.87500e-02
A1542A	4.54545e-02	2.06612e-02
A154D3	1.35135e-02	3.37838e-03
A1553B	2.81030e-02	3.39578e-02
A1555D	2.37288e-02	2.20339e-02
A15692	3.03738e-02	3.50467e-02
A156BE	2.84974e-02	1.55440e-02
A15896	1.84237e-02	2.45650e-02
A1599D	2.70270e-02	1.35135e-02
A159AC	2.29508e-02	6.55738e-03
A159D9	1.37694e-02	1.72117e-02
A15A38	2.21607e-02	2.63158e-02
A15AAE	1.68224e-02	2.80374e-02
A15AD3	9.09091e-03	2.27273e-02
A15B0E	1.93402e-02	3.52673e-02
A15B66	2.10526e-02	2.10526e-02
A15C82	2.60708e-02	2.79330e-02
A15C84	1.27119e-02	2.11864e-02
A15CDE	2.97619e-02	2.67857e-02
A15D9C	4.62963e-03	2.77778e-02
A15DE4	3.35570e-02	5.36913e-02
A15E68	3.75587e-02	2.11268e-02
A15E88	8.09717e-03	3.23887e-02
A1601D	1.97628e-02	3.55731e-02
A16041	1.47783e-02	2.70936e-02
A1605B	1.97842e-02	3.95683e-02
A16127	3.46021e-02	4.49827e-02
A161C6	1.81159e-02	1.44928e-02
A1621D	7.83290e-03	2.61097e-02
A1625C	1.91257e-02	1.36612e-02
A162A3	2.64901e-02	6.62252e-03
A162CF	1.13636e-02	4.54545e-02
A163A8	8.00000e-03	5.60000e-02
A16467	1.59744e-02	6.38978e-03
A164CD	2.16216e-02	2.70270e-02
A1651C	0.00000e+00	0.00000e+00
A16530	5.01193e-02	4.05728e-02
A16596	1.21212e-02	2.42424e-02
A16635	7.04225e-02	4.22535e-02
A16726	3.42205e-02	1.90114e-02
A1691D	5.61798e-02	1.12360e-02
A16B38	5.55556e-03	1.66667e-02
A16CF9	1.66920e-02	2.88316e-02
A16D65	1.30435e-02	5.65217e-02
A16D84	7.40741e-03	2.03704e-02
A16DBE	1.51362e-02	3.53179e-02
A16E00	2.02020e-02	1.81818e-02
A16E08	2.39617e-02	4.31310e-02
A16E27	1.58730e-02	0.00000e+00
A16E99	5.95238e-03	2.38095e-02
A17030	5.15464e-03	1.54639e-02
A17096	2.13675e-02	4.70085e-02
A170A3	4.19580e-02	1.74825e-02
A170BB	3.25203e-02	8.13008e-03
A170E6	4.78469e-03	9.56938e-03
A17128	5.81395e-02	3.10078e-02
A1738B	3.43392e-02	2.18522e-02
A17485	1.86567e-02	2.23881e-02
A174A5	2.69542e-02	4.04313e-02
A1756F	1.97628e-02	3.16206e-02
A175A0	3.70370e-02	5.55556e-02
A175E3	2.28873e-02	2.46479e-02
A17649	1.78571e-02	0.00000e+00
A17680	7.33496e-03	5.62347e-02
A17702	3.47222e-02	2.36111e-02
A17755	4.10959e-02	2.73973e-02
A179A0	1.21951e-02	7.31707e-03
A179E2	4.87805e-03	1.46341e-02
A17A09	1.70213e-02	1.70213e-02
A17A67	1.45773e-02	2.62391e-02
A17B74	3.32326e-02	2.56798e-02
A17B7E	1.21951e-02	2.43902e-02
A17C26	1.91083e-02	2.54777e-02
A17C7B	4.44444e-02	5.55556e-02
A17CD2	4.82759e-02	6.20690e-02
A17D3A	1.27226e-02	1.78117e-02
A17DC6	2.55319e-02	2.97872e-02
A17E4F	8.62069e-03	2.15517e-02
A17E8E	1.18694e-02	1.18694e-02
A17E91	2.23642e-02	2.23642e-02
A17F57	4.03587e-02	2.69058e-02
A18081	2.65589e-02	3.46420e-02
A180A6	1.69492e-02	4.40678e-02
A1811C	2.50000e-02	3.33333e-02
A1812A	0.00000e+00	2.98507e-02
A18188	2.86533e-02	1.71920e-02
A181C1	0.00000e+00	5.17241e-02
A181D3	2.89575e-02	2.89575e-02
A18202	2.91667e-02	2.91667e-02
A1821F	0.00000e+00	5.71429e-02
A1825E	5.95238e-03	2.97619e-02
A182DD	1.49573e-02	3.20513e-02
A18300	5.74713e-02	3.44828e-02
A18302	1.96078e-02	2.76817e-02
A18333	2.34807e-02	2.34807e-02
A18462	2.27273e-02	3.51240e-02
A1851D	3.75940e-02	7.51880e-03
A1859A	3.12500e-02	4.16667e-02
A185FC	0.00000e+00	4.16667e-02
A18605	3.04414e-02	2.28311e-02
A1867A	3.51240e-02	4.75207e-02
A186D6	1.52566e-02	1.80305e-02
A1877C	1.11111e-02	3.05556e-02
A1879E	1.85759e-02	1.54799e-02
A187A0	2.82087e-02	2.82087e-02
A187C5	1.42566e-02	4.68432e-02
A18825	1.47783e-02	1.47783e-02
A1887A	3.69318e-02	2.27273e-02
A188B4	2.12072e-02	1.14192e-02
A1893D	0.00000e+00	0.00000e+00
A1896B	0.00000e+00	1.83486e-02
A18A19	1.80995e-02	9.04977e-03
A18AAD	3.03030e-02	3.89610e-02
A18AFA	4.00000e-02	4.23529e-02
A18B05	0.00000e+00	2.50000e-02
A18B64	1.75747e-02	2.46046e-02
A18BAB	0.00000e+00	7.14286e-02
A18BEF	1.52778e-02	3.33333e-02
A18C82	3.10078e-02	1.55039e-02
A18CBE	2.41935e-02	4.23387e-02
A18D29	1.21212e-02	6.06061e-03
A18D45	1.73913e-02	8.69565e-03
A18D59	1.83824e-02	1.83824e-02
A18D66	5.88235e-03	2.35294e-02
A18D8F	3.70370e-02	7.40741e-02
A18D97	2.68657e-02	2.98507e-02
A18DC7	2.94118e-02	1.83824e-02
A18E98	4.76190e-03	1.42857e-02
A18FA3	5.69106e-02	4.87805e-02
A19017	5.12821e-02	3.20513e-02
A19074	2.72727e-02	3.63636e-02
A19147	2.86738e-02	3.58423e-02
A19189	3.16456e-02	1.89873e-02
A191CC	4.21456e-02	3.44828e-02
A191F0	1.59453e-02	1.82232e-02
A191F6	1.87970e-02	2.25564e-02
A19255	1.60714e-02	3.03571e-02
A192D6	2.84091e-02	5.68182e-02
A19351	0.00000e+00	3.89610e-02
A1938E	1.32743e-02	1.76991e-02
A19397	1.22449e-02	2.44898e-02
A194B5	2.85714e-02	3.92857e-02
A194D4	1.31086e-02	5.99251e-02
A195C1	3.89610e-02	1.94805e-02
A19709	3.20000e-02	2.40000e-02
A19785	3.00752e-02	1.50376e-02
A197D5	1.23626e-02	2.60989e-02
A197FF	2.43902e-02	1.39373e-02
A19846	1.83486e-02	2.59939e-02
A198D9	2.85714e-02	5.71429e-02
A19A0F	2.87770e-02	1.19904e-02
A19A47	1.50289e-02	2.65896e-02
A19A86	1.61290e-02	1.61290e-02
A19CCB	3.34190e-02	2.69923e-02
A19CD2	3.48837e-02	1.16279e-02
A19D2C	0.00000e+00	0.00000e+00
A19D61	1.47783e-02	1.80624e-02
A19E8B	1.17801e-02	2.74869e-02
A19F6C	1.48515e-02	2.22772e-02
A19F8A	2.92887e-02	2.51046e-02
A1A086	8.92857e-03	3.57143e-02
A1A09F	3.06604e-02	1.88679e-02
A1A0CA	2.50522e-02	2.50522e-02
A1A0ED	2.08333e-02	4.16667e-02
A1A0F7	0.00000e+00	3.27869e-02
A1A128	1.88679e-02	1.25786e-02
A1A171	3.16092e-02	1.14943e-02
A1A1F4	2.28471e-02	3.51494e-02
A1A286	3.18471e-02	4.45860e-02
A1A317	3.03907e-02	3.61795e-02
A1A358	2.86885e-02	2.86885e-02
A1A466	4.00000e-02	1.00000e-02
A1A482	2.64423e-02	1.68269e-02
A1A4C5	2.91262e-02	3.88350e-02
A1A531	1.01626e-02	1.62602e-02
A1A54B	1.40541e-02	2.91892e-02
A1A594	1.29032e-02	2.58065e-02
A1A665	2.60116e-02	2.02312e-02
A1A685	3.56768e-02	2.41343e-02
A1A74D	6.25000e-02	1.63043e-02
A1A76A	1.64609e-02	2.46914e-02
A1A78E	1.23077e-02	3.69231e-02
A1A7F5	1.59744e-02	2.71565e-02
A1A868	3.03030e-02	4.84848e-02
A1A884	5.64972e-02	3.38983e-02
A1A8CA	2.21402e-02	2.21402e-02
A1A910	8.13008e-03	0.00000e+00
A1A925	2.24719e-02	4.49438e-02
A1A981	2.00334e-02	2.17028e-02
A1A98E	1.32450e-02	5.96026e-02
A1A9A5	3.21782e-02	2.47525e-02
A1AA18	2.23048e-02	4.08922e-02
A1AA73	1.14943e-02	2.29885e-02
A1AA74	4.99168e-03	3.99334e-02
A1AAC4	1.89873e-02	2.53165e-02
A1AB15	1.66389e-02	2.49584e-02
A1AB6B	2.16867e-02	3.01205e-02
A1AC0C	1.87266e-02	1.12360e-02
A1AC1D	5.66038e-03	1.88679e-02
A1AC51	1.76991e-02	2.47788e-02
A1AC5E	4.09836e-02	3.27869e-02
A1AE3B	1.55763e-02	1.55763e-02
A1AE5E	2.22576e-02	1.11288e-02
A1AED9	2.77136e-02	4.84988e-02
A1AF82	1.53846e-02	3.07692e-02
A1AF87	2.10305e-02	2.83912e-02
A1B052	1.92308e-02	2.24359e-02
A1B063	1.63399e-02	1.96078e-02
A1B064	2.07424e-02	2.72926e-02
A1B0B2	2.63158e-02	1.61943e-02
A1B103	0.00000e+00	1.42857e-02
A1B115	2.86055e-02	1.31108e-02
A1B15D	1.93133e-02	1.28755e-02
A1B1A7	1.85185e-02	5.24691e-02
A1B1C4	2.35043e-02	5.55556e-02
A1B22D	1.58730e-02	1.13379e-02
A1B285	1.85185e-02	0.00000e+00
A1B2DE	1.58416e-02	3.56436e-02
A1B312	2.39899e-02	1.51515e-02
A1B323	1.07527e-02	3.70370e-02
A1B413	1.03627e-02	2.59067e-02
A1B4A7	3.16742e-02	3.16742e-02
A1B573	2.41379e-02	2.93103e-02
A1B584	1.61290e-02	3.22581e-02
A1B5A3	1.50943e-02	3.77358e-02
A1B5BF	9.55414e-03	2.22930e-02
A1B777	2.44421e-02	1.91286e-02
A1B7B1	1.14286e-02	3.14286e-02
A1B803	3.12500e-02	0.00000e+00
A1B89F	4.48430e-03	1.94320e-02
A1B9C6	2.83784e-02	2.02703e-02
A1B9C9	0.00000e+00	1.51515e-02
A1BAD5	0.00000e+00	3.44828e-02
A1BBB4	4.72441e-02	7.87402e-03
A1BBBE	2.13904e-02	4.81283e-02
A1BC4E	8.99281e-03	1.07914e-02
A1BC53	2.80374e-02	2.68692e-02
A1BCE3	2.32558e-02	0.00000e+00
A1BE81	1.28617e-02	1.92926e-02
A1BF20	9.80392e-03	0.00000e+00
A1BFF3	2.34234e-02	3.24324e-02
A1C013	1.04895e-02	3.14685e-02
A1C029	2.22222e-02	3.05556e-02
A1C0B3	2.65655e-02	7.21063e-02
A1C0BD	1.23711e-02	3.09278e-02
A1C100	5.61798e-03	2.24719e-02
A1C181	3.07692e-02	3.29670e-02
A1C198	1.27119e-02	1.27119e-02
A1C1F9	1.75439e-02	1.75439e-02
A1C239	9.68523e-03	2.66344e-02
A1C264	1.16959e-02	2.63158e-02
A1C2BD	1.76991e-02	1.76991e-02
A1C461	2.13904e-02	1.87166e-02
A1C4E7	2.16216e-02	1.08108e-02
A1C4F3	2.10526e-02	1.40351e-02
A1C50E	1.51515e-02	2.52525e-02
A1C52C	7.67544e-03	1.64474e-02
A1C5FE	1.78571e-02	3.57143e-02
A1C65D	4.31894e-02	5.64784e-02
A1C738	2.15054e-02	2.15054e-02
A1C762	3.24324e-02	3.78378e-02
A1C7EB	0.00000e+00	1.02041e-02
A1C856	0.00000e+00	1.26582e-02
A1C86D	1.25786e-02	3.77358e-02
A1C941	3.66826e-02	3.03030e-02
A1CA33	2.58621e-02	3.44828e-02
A1CA5E	1.58730e-02	3.17460e-02
A1CAF2	1.00806e-02	3.02419e-02
A1CB69	2.44565e-02	2.44565e-02
A1CB8A	3.44828e-02	1.86782e-02
A1CC7B	3.63636e-02	1.81818e-02
A1CD56	3.21101e-02	1.83486e-02
A1CD98	2.31924e-02	3.00136e-02
A1CE38	8.26446e-03	8.26446e-03
A1CE4B	2.20588e-02	2.57353e-02
A1D045	2.38095e-02	1.19048e-02
A1D0E1	8.21918e-02	2.73973e-02
A1D0F0	1.16279e-02	4.65116e-02
A1D10D	3.07692e-02	2.30769e-02
A1D150	2.79070e-02	2.32558e-02
A1D1ED	3.62976e-02	3.44828e-02
A1D26D	4.82759e-02	4.13793e-02
A1D29A	2.22930e-02	1.75159e-02
A1D2B9	0.00000e+00	0.00000e+00
A1D352	1.53846e-02	1.53846e-02
A1D3E2	2.11946e-02	3.66089e-02
A1D47B	0.00000e+00	7.27273e-02
A1D4BE	2.53879e-02	2.53879e-02
A1D4F0	3.06513e-02	2.10728e-02
A1D551	2.68456e-02	4.69799e-02
A1D55D	3.56436e-02	3.96040e-02
A1D63A	4.51613e-02	3.22581e-02
A1D649	3.70370e-02	3.70370e-02
A1D679	2.09581e-02	8.98204e-03
A1D735	1.91781e-02	2.19178e-02
A1D741	2.91165e-02	2.20884e-02
A1D77D	2.24913e-02	4.49827e-02
A1D790	2.70270e-02	2.02703e-02
A1D7A5	4.54545e-02	1.81818e-02
A1D7B3	3.17460e-02	4.53515e-02
A1D7B5	3.70370e-02	3.70370e-02
A1D8E4	9.52381e-03	4.76190e-03
A1D9E2	2.10526e-02	2.63158e-02
A1D9F5	2.50000e-02	3.75000e-02
A1D9F7	1.06383e-02	4.25532e-02
A1DABD	2.70270e-02	2.18790e-02
A1DACF	3.50877e-02	3.15789e-02
A1DB52	1.86047e-02	3.72093e-02
A1DBB6	2.45902e-02	0.00000e+00
A1DC2A	0.00000e+00	0.00000e+00
A1DD0C	3.49650e-02	2.79720e-02
A1DD14	3.86473e-02	1.93237e-02
A1DD67	2.56410e-02	8.54701e-03
A1DD74	9.92063e-03	1.78571e-02
A1DDB7	2.48092e-02	3.24427e-02
A1DDEC	1.30293e-02	1.95440e-02
A1DE36	1.81818e-02	3.63636e-02
A1DEBA	2.50000e-02	1.78571e-02
A1DF50	4.13793e-02	3.10345e-02
A1E0CF	5.71429e-03	5.71429e-03
A1E0E0	1.48148e-02	7.40741e-03
A1E22A	2.06540e-02	2.58176e-02
A1E2B0	1.58730e-02	2.04082e-02
A1E2B9	2.31023e-02	8.25083e-03
A1E3B0	5.12821e-02	3.84615e-02
A1E3CA	3.66197e-02	2.25352e-02
A1E434	2.21607e-02	1.38504e-02
A1E481	0.00000e+00	2.76243e-02
A1E6B5	2.51889e-02	2.51889e-02
A1E775	3.46667e-02	3.20000e-02
A1E87C	2.67857e-02	1.33929e-02
A1E993	1.34615e-02	2.88462e-02
A1E9B1	2.14286e-02	2.50000e-02
A1EA7C	1.68067e-02	4.20168e-02
A1EACF	1.20120e-02	3.60360e-02
A1EAE7	1.72084e-02	3.25048e-02
A1EAE9	0.00000e+00	2.32558e-02
A1EAF7	1.59119e-02	2.57038e-02
A1EB0F	1.68776e-02	1.26582e-02
A1EB58	2.42424e-02	2.32323e-02
A1EB9A	1.51515e-02	4.54545e-02
A1EBE3	7.39372e-03	2.58780e-02
A1EBE4	1.41176e-02	2.23529e-02
A1EC44	3.86473e-02	9.66184e-03
A1EC9F	1.47783e-02	2.46305e-02
A1ECC2	3.07692e-02	1.70940e-02
A1ED1D	2.08333e-02	1.38889e-02
A1ED4D	1.59363e-02	0.00000e+00
A1ED87	7.43802e-02	3.30579e-02
A1EE6B	3.61635e-02	3.30189e-02
A1EFB0	2.60223e-02	2.60223e-02
A1F00B	3.04709e-02	3.60111e-02
A1F012	3.92157e-02	3.92157e-02
A1F097	1.01695e-02	1.35593e-02
A1F0AD	4.25985e-02	3.62087e-02
A1F0BD	8.88889e-03	1.77778e-02
A1F194	1.65017e-02	9.90099e-03
A1F1C7	2.08333e-02	3.12500e-02
A1F2DE	7.07071e-02	5.55556e-02
A1F355	1.06383e-02	5.31915e-02
A1F3B8	3.41880e-02	3.41880e-02
A1F473	1.87110e-02	3.11850e-02
A1F4AF	3.01508e-02	3.51759e-02
A1F4CC	3.24190e-02	2.74314e-02
A1F50E	8.65801e-03	1.73160e-02
A1F5B0	7.75194e-03	2.32558e-02
A1F5EA	1.22699e-02	2.45399e-02
A1F64D	8.47458e-03	1.27119e-02
A1F70D	1.67866e-02	2.39808e-02
A1F832	2.50261e-02	2.29406e-02
A1F863	1.79641e-02	1.79641e-02
A1F867	5.78947e-02	1.23684e-01
A1F89E	1.73210e-02	2.42494e-02
A1F935	2.00803e-02	2.81124e-02
A1F998	5.00626e-03	2.25282e-02
A1F9E5	1.10294e-02	1.47059e-02
A1F9F6	1.77778e-02	1.77778e-02
A1FB7B	1.66667e-02	1.66667e-02
A1FB82	5.52486e-02	2.20994e-02
A1FBE1	2.59067e-02	2.33161e-02
A1FC0F	3.29457e-02	3.10078e-02
A1FC86	4.73934e-03	1.89573e-02
A1FD86	1.41844e-02	4.25532e-02
A1FD92	9.70874e-03	1.61812e-02
A1FDF8	0.00000e+00	1.29534e-02
A1FDFA	6.99301e-03	3.14685e-02
A1FEA8	2.63158e-02	8.77193e-03
A1FF9A	9.09091e-03	9.09091e-03
A1FFB5	3.57143e-02	3.57143e-02
A1FFFC	3.33333e-02	2.05128e-02
A20015	1.69109e-02	2.59301e-02
A2003B	2.35294e-02	2.35294e-02
A20048	2.32558e-02	1.62791e-02
A20049	1.95599e-02	1.71149e-02
A20066	1.55039e-02	3.87597e-02
A200D6	3.38542e-02	4.16667e-02
A201FE	2.46479e-02	3.52113e-02
A2026F	5.98802e-03	2.39521e-02
A20302	3.35917e-02	2.71318e-02
A20351	3.07692e-02	4.61538e-02
A20423	1.28755e-02	2.14592e-02
A20469	4.00000e-03	4.00000e-02
A20499	1.87266e-02	2.24719e-02
A2052B	1.14345e-02	1.14345e-02
A20568	2.42215e-02	2.76817e-02
A2056D	1.82482e-02	4.37956e-02
A20578	4.76190e-03	3.49206e-02
A20749	3.06122e-02	3.06122e-02
A2075E	5.00000e-02	1.66667e-02
A207F6	5.00000e-02	4.75000e-02
A20816	3.96825e-02	1.58730e-02
A20859	2.89256e-02	2.89256e-02
A208A3	4.39331e-02	6.48536e-02
A208AB	1.12923e-02	2.50941e-02
A2091F	8.92857e-03	1.78571e-02
A20A7F	2.64484e-02	4.91184e-02
A20A97	3.69069e-02	5.62390e-02
A20AA9	1.79211e-02	1.43369e-02
A20B03	5.88235e-02	1.96078e-02
A20B15	2.15827e-02	2.15827e-02
A20B64	2.28175e-02	5.95238e-03
A20B76	1.43149e-02	2.65849e-02
A20B7F	6.43087e-03	2.25080e-02
A20C42	1.55039e-02	3.10078e-02
A20C7E	3.12500e-02	3.12500e-02
A20C96	0.00000e+00	1.47059e-02
A20C9B	2.63975e-02	2.79503e-02
A20CA3	1.88235e-02	2.35294e-02
A20CB3	3.01887e-02	3.01887e-02
A20D02	4.59082e-02	3.19361e-02
A20D2E	2.15054e-02	2.01613e-02
A20D3B	1.77665e-02	1.77665e-02
A20D5F	6.13497e-03	3.06748e-02
A20DC8	7.91557e-03	1.31926e-02
A20DF7	4.12371e-02	2.06186e-02
A20E2C	1.81818e-02	6.06061e-03
A20EC0	1.25392e-02	1.88088e-02
A20F4E	2.25443e-02	2.89855e-02
A210F5	2.78884e-02	1.99203e-02
A21145	4.20712e-02	2.91262e-02
A211BA	3.35689e-02	3.00353e-02
A21219	1.06383e-02	7.97872e-03
A21239	3.16650e-02	2.34934e-02
A2128A	3.38983e-02	3.38983e-02
A212B2	2.47253e-02	2.74725e-02
A212CD	1.95360e-02	3.41880e-02
A213CD	2.06897e-02	0.00000e+00
A213EE	1.66667e-02	4.16667e-02
A214D1	1.89798e-02	1.77936e-02
A21507	3.29835e-02	1.49925e-02
A215FA	2.19780e-02	1.70940e-02
A216B6	1.47059e-02	1.47059e-02
A216DF	6.25000e-03	1.25000e-02
A21739	2.15054e-02	4.30108e-02
A21748	1.90114e-02	2.28137e-02
A2176E	1.80879e-02	3.61757e-02
A21943	9.98004e-03	1.99601e-02
A2196D	2.91777e-02	1.59151e-02
A21991	3.75940e-02	2.25564e-02
A21A1E	9.23788e-03	4.61894e-03
A21A8B	1.77665e-02	3.04569e-02
A21AA4	1.67785e-02	3.02013e-02
A21AAC	1.12994e-02	1.69492e-02
A21AB0	1.55709e-02	1.03806e-02
A21AEC	2.50000e-02	3.81579e-02
A21B11	2.56410e-02	1.28205e-02
A21BE6	2.94599e-02	1.80033e-02
A21C06	4.63576e-02	2.98013e-02
A21C1A	1.93322e-02	2.81195e-02
