ngram	type2score_1	type2score_2	type2freq_1	type2freq_2	type2p_diff	type2s_diff	type2p_avg	type2s_ref_diff	type2shift_score
settlor	1.720000e-01	1.720000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.280000e-01	0.000000e+00
shanghai	2.660000e-01	2.660000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.340000e-01	0.000000e+00
shell	1.720000e-01	1.720000e-01	7.931685e+00	2.861111e+00	-7.315085e-05	0.000000e+00	4.378937e-04	-3.280000e-01	1.851983e-04
shelters	2.340000e-01	2.340000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.660000e-01	0.000000e+00
shipwreck	7.660000e-01	7.660000e-01	8.503574e-01	1.333333e+00	1.361542e-04	0.000000e+00	1.189450e-04	2.660000e-01	2.795481e-04
shock	7.190000e-01	7.190000e-01	1.106804e+02	3.640132e+01	-1.514954e-03	0.000000e+00	5.863366e-03	2.190000e-01	-2.560869e-03
shoot	7.340000e-01	7.340000e-01	4.494823e+02	1.262918e+02	-9.173274e-03	0.000000e+00	2.230115e-02	2.340000e-01	-1.656853e-02
shooter	7.220000e-01	7.220000e-01	1.287866e+01	3.142857e+00	-3.295565e-04	0.000000e+00	6.056161e-04	2.220000e-01	-5.647117e-04
shooting	8.120000e-01	8.120000e-01	9.254423e+00	2.532377e+00	-1.983866e-04	0.000000e+00	4.544012e-04	3.120000e-01	-4.777612e-04
shot	7.340000e-01	7.340000e-01	8.540244e+01	2.814273e+01	-1.161244e-03	0.000000e+00	4.528106e-03	2.340000e-01	-2.097409e-03
shrink	2.340000e-01	2.340000e-01	2.628708e+01	3.857323e+00	-1.031426e-03	0.000000e+00	1.056766e-03	-2.660000e-01	2.117695e-03
shy	1.400000e-01	1.400000e-01	1.502960e+01	2.457576e+00	-5.543468e-04	0.000000e+00	6.218891e-04	-3.600000e-01	1.540380e-03
skid	2.660000e-01	2.660000e-01	5.501220e+00	1.530303e+00	-1.144296e-04	0.000000e+00	2.718652e-04	-2.340000e-01	2.066798e-04
slaughter	8.910000e-01	8.910000e-01	6.211104e+00	1.373712e+00	-1.788590e-04	0.000000e+00	2.821154e-04	3.910000e-01	-5.397982e-04
slaughterhouse	8.590000e-01	8.590000e-01	7.007908e-02	2.062500e+00	2.851077e-04	0.000000e+00	1.467460e-04	3.590000e-01	7.900367e-04
slaughtering	8.750000e-01	8.750000e-01	1.476270e-02	0.000000e+00	-8.830969e-07	0.000000e+00	4.415484e-07	3.750000e-01	-2.556133e-06
slavery	7.500000e-01	7.500000e-01	7.416007e-01	3.333333e-01	2.393376e-06	0.000000e+00	4.555884e-05	2.500000e-01	4.618435e-06
slayer	8.440000e-01	8.440000e-01	1.411814e+00	6.111111e-01	1.264496e-06	0.000000e+00	8.508621e-05	3.440000e-01	3.357530e-06
sleepless	2.340000e-01	2.340000e-01	2.664410e-01	1.030303e+00	1.285787e-04	0.000000e+00	8.022772e-05	-2.660000e-01	-2.639943e-04
slender	1.000000e-01	1.000000e-01	9.065737e+00	3.642857e+00	-3.133638e-05	0.000000e+00	5.266393e-04	-4.000000e-01	9.675038e-05
slippery	1.810000e-01	1.810000e-01	5.886205e+00	8.333333e-01	-2.352208e-04	0.000000e+00	2.344992e-04	-3.190000e-01	5.791755e-04
sly	1.560000e-01	1.560000e-01	3.876058e+00	1.166667e-01	-2.154993e-04	0.000000e+00	1.241141e-04	-3.440000e-01	5.722004e-04
snake	7.760000e-01	7.760000e-01	1.062381e+02	7.476252e+01	4.131577e-03	0.000000e+00	8.420894e-03	2.760000e-01	8.801746e-03
snakes	8.020000e-01	8.020000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.020000e-01	0.000000e+00
sneak	2.660000e-01	2.660000e-01	7.766740e+01	1.913233e+01	-1.962396e-03	0.000000e+00	3.664824e-03	-2.340000e-01	3.544429e-03
somuchtodo	2.120000e-01	2.120000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.880000e-01	0.000000e+00
soready	1.250000e-01	1.250000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.750000e-01	0.000000e+00
sos	7.030000e-01	7.030000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.030000e-01	0.000000e+00
soscary	7.120000e-01	7.120000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.120000e-01	0.000000e+00
soulmate	6.200000e-02	6.200000e-02	4.875376e+00	1.424242e+00	-9.186874e-05	0.000000e+00	2.457080e-04	-4.380000e-01	3.105888e-04
speculation	1.760000e-01	1.760000e-01	9.686613e-01	9.090909e-02	-4.519328e-05	0.000000e+00	3.534815e-05	-3.240000e-01	1.130219e-04
spinster	2.500000e-01	2.500000e-01	1.239406e-02	0.000000e+00	-7.414057e-07	0.000000e+00	3.707028e-07	-2.500000e-01	1.430671e-06
sprite	1.250000e-01	1.250000e-01	4.699653e+00	3.166667e+00	1.630468e-04	0.000000e+00	3.626541e-04	-3.750000e-01	-4.719407e-04
spur	2.620000e-01	2.620000e-01	3.653109e+00	2.250000e+00	9.707280e-05	0.000000e+00	2.670634e-04	-2.380000e-01	-1.783275e-04
standoff	7.160000e-01	7.160000e-01	1.197153e+00	4.000000e-02	-6.600237e-05	0.000000e+00	3.861185e-05	2.160000e-01	-1.100417e-04
standstill	2.500000e-01	2.500000e-01	8.418680e-01	0.000000e+00	-5.036009e-05	0.000000e+00	2.518004e-05	-2.500000e-01	9.717854e-05
starvation	7.190000e-01	7.190000e-01	3.190699e-01	0.000000e+00	-1.908659e-05	0.000000e+00	9.543294e-06	2.190000e-01	-3.226385e-05
stealthy	2.500000e-01	2.500000e-01	1.291645e+00	1.000000e+00	6.300106e-05	0.000000e+00	1.087660e-04	-2.500000e-01	-1.215715e-04
stillness	1.880000e-01	1.880000e-01	3.627720e+00	0.000000e+00	-2.170083e-04	0.000000e+00	1.085041e-04	-3.120000e-01	5.226064e-04
stillwaiting	1.840000e-01	1.840000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.160000e-01	0.000000e+00
stingy	2.190000e-01	2.190000e-01	1.856238e+00	1.071429e+00	3.924647e-05	0.000000e+00	1.306624e-04	-2.810000e-01	-8.512377e-05
strangle	7.500000e-01	7.500000e-01	7.252992e+00	1.085929e+01	1.089325e-03	0.000000e+00	9.785324e-04	2.500000e-01	2.102041e-03
struggle	7.190000e-01	7.190000e-01	8.730529e+01	3.530009e+01	-2.711326e-04	0.000000e+00	5.086989e-03	2.190000e-01	-4.583210e-04
submitting	2.810000e-01	2.810000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.190000e-01	0.000000e+00
suffering	8.120000e-01	8.120000e-01	5.122889e+00	2.211111e+00	3.696533e-06	0.000000e+00	3.082967e-04	3.120000e-01	8.902111e-06
suffocating	8.580000e-01	8.580000e-01	2.242152e-03	0.000000e+00	-1.341243e-07	0.000000e+00	6.706217e-08	3.580000e-01	-3.706248e-07
suffocation	8.750000e-01	8.750000e-01	2.415068e-02	2.303030e-01	3.085914e-05	0.000000e+00	1.687425e-05	3.750000e-01	8.932209e-05
suicidal	8.980000e-01	8.980000e-01	2.584221e+00	4.150980e+00	4.276571e-04	0.000000e+00	3.684153e-04	3.980000e-01	1.313780e-03
suicide	8.790000e-01	8.790000e-01	1.714273e+01	1.134510e+01	5.658700e-04	0.000000e+00	1.308404e-03	3.790000e-01	1.655388e-03
suicidebombing	9.670000e-01	9.670000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.670000e-01	0.000000e+00
sunk	2.500000e-01	2.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.500000e-01	0.000000e+00
surprise	1.720000e-01	1.720000e-01	1.074081e+02	2.356281e+01	-3.120023e-03	0.000000e+00	4.865085e-03	-3.280000e-01	7.899061e-03
surveillance	2.810000e-01	2.810000e-01	1.192666e+00	7.692308e-02	-6.055488e-05	0.000000e+00	4.106718e-05	-2.190000e-01	1.023616e-04
swamp	2.970000e-01	2.970000e-01	2.307660e+01	2.558939e+00	-1.021496e-03	0.000000e+00	8.696815e-04	-2.030000e-01	1.600577e-03
swampy	2.500000e-01	2.500000e-01	6.767376e+00	4.000000e-02	-3.992101e-04	0.000000e+00	2.052157e-04	-2.500000e-01	7.703452e-04
sweat	2.190000e-01	2.190000e-01	2.473417e+01	1.820654e+01	1.074184e-03	0.000000e+00	2.016676e-03	-2.810000e-01	-2.329855e-03
sweating	2.980000e-01	2.980000e-01	6.031540e-02	6.000000e+00	8.379914e-04	0.000000e+00	4.226037e-04	-2.020000e-01	-1.306576e-03
swelling	2.810000e-01	2.810000e-01	4.251786e-02	5.882353e-02	5.707580e-06	0.000000e+00	5.397185e-06	-2.190000e-01	-9.648059e-06
swim	1.250000e-01	1.250000e-01	2.192777e+02	4.400607e+01	-6.944490e-03	0.000000e+00	9.644826e-03	-3.750000e-01	2.010090e-02
syllabus	1.470000e-01	1.470000e-01	3.283561e-01	0.000000e+00	-1.964208e-05	0.000000e+00	9.821042e-06	-3.530000e-01	5.351877e-05
sympathetic	9.700000e-02	9.700000e-02	1.269812e+00	1.292590e+00	1.053477e-04	0.000000e+00	1.286333e-04	-4.030000e-01	-3.276981e-04
symptom	1.330000e-01	1.330000e-01	4.935379e+00	3.020000e+00	1.283734e-04	0.000000e+00	3.594184e-04	-3.670000e-01	-3.636511e-04
synonymous	5.600000e-02	5.600000e-02	1.000000e-01	0.000000e+00	-5.981946e-06	0.000000e+00	2.990973e-06	-4.440000e-01	2.050073e-05
tactics	2.190000e-01	2.190000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.810000e-01	0.000000e+00
terminal	7.030000e-01	7.030000e-01	9.497946e+00	6.727778e-01	-4.737937e-04	0.000000e+00	3.312651e-04	2.030000e-01	-7.423851e-04
terrified	9.060000e-01	9.060000e-01	1.882131e+01	3.497116e+01	3.779404e-03	0.000000e+00	3.015582e-03	4.060000e-01	1.184386e-02
terrifies	7.980000e-01	7.980000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.980000e-01	0.000000e+00
terrifying	9.060000e-01	9.060000e-01	1.424845e+01	2.547293e+01	2.720666e-03	0.000000e+00	2.212668e-03	4.060000e-01	8.525996e-03
terror	9.530000e-01	9.530000e-01	1.814845e+01	3.803988e+01	4.250093e-03	0.000000e+00	3.210677e-03	4.530000e-01	1.486074e-02
terrorism	9.690000e-01	9.690000e-01	2.015143e-01	1.111111e-01	3.530697e-06	0.000000e+00	1.381983e-05	4.690000e-01	1.278136e-05
terrorist	9.720000e-01	9.720000e-01	1.082992e+01	2.392857e+00	-3.122023e-04	0.000000e+00	4.917390e-04	4.720000e-01	-1.137423e-03
terrorists	9.690000e-01	9.690000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.690000e-01	0.000000e+00
terrorize	9.220000e-01	9.220000e-01	2.324457e+00	1.484444e+00	6.917019e-05	0.000000e+00	1.736328e-04	4.220000e-01	2.253073e-04
thatmoment	2.340000e-01	2.340000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.660000e-01	0.000000e+00
threaten	7.340000e-01	7.340000e-01	3.749572e+01	2.556202e+01	1.342524e-03	0.000000e+00	2.914235e-03	2.340000e-01	2.424832e-03
threatening	8.750000e-01	8.750000e-01	6.212284e+00	1.142857e+00	-2.113108e-04	0.000000e+00	2.659601e-04	3.750000e-01	-6.116413e-04
thrill	2.190000e-01	2.190000e-01	6.226305e+00	7.539683e-01	-2.666977e-04	0.000000e+00	2.391054e-04	-2.810000e-01	5.784547e-04
timidity	2.970000e-01	2.970000e-01	4.000000e-01	0.000000e+00	-2.392778e-05	0.000000e+00	1.196389e-05	-2.030000e-01	3.749232e-05
toomuchtodo	2.120000e-01	2.120000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.880000e-01	0.000000e+00
torment	8.060000e-01	8.060000e-01	4.932550e+00	5.109524e+00	4.216329e-04	0.000000e+00	5.058789e-04	3.060000e-01	9.958635e-04
tornado	7.340000e-01	7.340000e-01	5.489933e+01	1.741205e+01	-8.417195e-04	0.000000e+00	2.863188e-03	2.340000e-01	-1.520292e-03
torture	9.840000e-01	9.840000e-01	1.123788e+01	1.598861e+01	1.570424e-03	0.000000e+00	1.457456e-03	4.840000e-01	5.866864e-03
tract	1.880000e-01	1.880000e-01	1.428527e-01	2.500000e-01	2.652127e-05	0.000000e+00	2.180601e-05	-3.120000e-01	-6.386940e-05
tragedies	7.500000e-01	7.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.500000e-01	0.000000e+00
tragedy	8.590000e-01	8.590000e-01	2.063254e+00	2.291667e-01	-9.127828e-05	0.000000e+00	7.778356e-05	3.590000e-01	-2.529332e-04
trauma	8.280000e-01	8.280000e-01	1.805604e+00	1.700000e+00	1.304429e-04	0.000000e+00	1.732317e-04	3.280000e-01	3.302465e-04
traumatic	8.440000e-01	8.440000e-01	6.771525e-01	3.500000e+00	4.504261e-04	0.000000e+00	2.657199e-04	3.440000e-01	1.195985e-03
treacherous	7.500000e-01	7.500000e-01	8.514936e-01	9.090909e-02	-3.818438e-05	0.000000e+00	3.184370e-05	2.500000e-01	-7.368339e-05
treachery	8.560000e-01	8.560000e-01	1.055686e-01	1.000000e-01	7.711603e-06	0.000000e+00	1.017086e-05	3.560000e-01	2.119037e-05
treat	9.400000e-02	9.400000e-02	4.294687e+01	1.292027e+01	-7.567755e-04	0.000000e+00	2.190670e-03	-4.060000e-01	2.371576e-03
tryout	1.250000e-01	1.250000e-01	7.870339e-01	0.000000e+00	-4.707994e-05	0.000000e+00	2.353997e-05	-3.750000e-01	1.362734e-04
tryouts	2.100000e-01	2.100000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.900000e-01	0.000000e+00
tumor	7.660000e-01	7.660000e-01	2.445677e+00	1.000000e+00	-6.032506e-06	0.000000e+00	1.432828e-04	2.660000e-01	-1.238578e-05
turmoil	7.330000e-01	7.330000e-01	2.308980e-01	1.184524e+00	1.523369e-04	0.000000e+00	8.998064e-05	2.330000e-01	2.739712e-04
tyrannical	7.340000e-01	7.340000e-01	1.381837e-01	0.000000e+00	-8.266075e-06	0.000000e+00	4.133037e-06	2.340000e-01	-1.492997e-05
tyranny	7.500000e-01	7.500000e-01	2.421963e-01	0.000000e+00	-1.448805e-05	0.000000e+00	7.244025e-06	2.500000e-01	-2.795721e-05
tyrant	7.880000e-01	7.880000e-01	3.114643e-01	4.000000e+00	5.424347e-04	0.000000e+00	2.898490e-04	2.880000e-01	1.205824e-03
unbridled	2.710000e-01	2.710000e-01	5.000000e-01	0.000000e+00	-2.990973e-05	0.000000e+00	1.495486e-05	-2.290000e-01	5.286787e-05
uncanny	2.660000e-01	2.660000e-01	2.324207e+00	0.000000e+00	-1.390328e-04	0.000000e+00	6.951639e-05	-2.340000e-01	2.511175e-04
uncertain	1.720000e-01	1.720000e-01	6.320379e+00	6.571429e+00	5.436701e-04	0.000000e+00	6.499167e-04	-3.280000e-01	-1.376427e-03
undecided	9.800000e-02	9.800000e-02	8.189019e-02	0.000000e+00	-4.898626e-06	0.000000e+00	2.449313e-06	-4.020000e-01	1.520002e-05
unequal	2.190000e-01	2.190000e-01	1.136364e-02	0.000000e+00	-6.797666e-07	0.000000e+00	3.398833e-07	-2.810000e-01	1.474382e-06
unfamiliar	2.500000e-01	2.500000e-01	2.413558e+01	7.878763e+00	-3.386500e-04	0.000000e+00	1.274452e-03	-2.500000e-01	6.534840e-04
unfriendly	2.810000e-01	2.810000e-01	2.608913e+00	5.000000e-01	-8.593050e-05	0.000000e+00	1.130985e-04	-2.190000e-01	1.452564e-04
unorganised	1.880000e-01	1.880000e-01	1.111111e-01	0.000000e+00	-6.646606e-06	0.000000e+00	3.323303e-06	-3.120000e-01	1.600657e-05
unruly	2.810000e-01	2.810000e-01	2.262557e-01	5.000000e-01	5.659879e-05	0.000000e+00	4.183389e-05	-2.190000e-01	-9.567427e-05
unsure	1.720000e-01	1.720000e-01	3.432916e+01	7.573943e+00	-9.911804e-04	0.000000e+00	1.557961e-03	-3.280000e-01	2.509403e-03
unsurpassed	2.970000e-01	2.970000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.030000e-01	0.000000e+00
upheaval	7.030000e-01	7.030000e-01	4.342949e-01	0.000000e+00	-2.597928e-05	0.000000e+00	1.298964e-05	2.030000e-01	-4.070681e-05
uphill	2.030000e-01	2.030000e-01	7.531193e+00	1.866667e+00	-1.886809e-04	0.000000e+00	3.561714e-04	-2.970000e-01	4.325420e-04
validity	1.410000e-01	1.410000e-01	1.434891e+00	1.000000e+00	5.443216e-05	0.000000e+00	1.130505e-04	-3.590000e-01	-1.508321e-04
veer	2.190000e-01	2.190000e-01	5.273721e+00	2.526085e+00	3.885420e-05	0.000000e+00	3.348982e-04	-2.810000e-01	-8.427295e-05
vendetta	7.030000e-01	7.030000e-01	1.669176e-01	0.000000e+00	-9.984919e-06	0.000000e+00	4.992459e-06	2.030000e-01	-1.564532e-05
vengeance	8.440000e-01	8.440000e-01	1.574102e+00	4.444444e-01	-3.182123e-05	0.000000e+00	7.825132e-05	3.440000e-01	-8.449272e-05
venom	8.040000e-01	8.040000e-01	4.188202e+00	1.062500e+00	-1.015027e-04	0.000000e+00	1.997846e-04	3.040000e-01	-2.381744e-04
venomous	7.810000e-01	7.810000e-01	8.245261e-01	2.062500e+00	2.399771e-04	0.000000e+00	1.693113e-04	2.810000e-01	5.204991e-04
verge	2.340000e-01	2.340000e-01	1.002707e+01	6.434343e+00	3.027096e-04	0.000000e+00	7.511685e-04	-2.660000e-01	-6.215152e-04
victimized	7.340000e-01	7.340000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.340000e-01	0.000000e+00
violation	7.660000e-01	7.660000e-01	8.465907e-01	0.000000e+00	-5.064260e-05	0.000000e+00	2.532130e-05	2.660000e-01	-1.039780e-04
violence	8.120000e-01	8.120000e-01	1.021512e+01	5.717262e+00	1.908781e-04	0.000000e+00	7.065017e-04	3.120000e-01	4.596788e-04
violent	8.120000e-01	8.120000e-01	2.422916e+01	2.270146e+01	1.734881e-03	0.000000e+00	2.316816e-03	3.120000e-01	4.177998e-03
violently	8.280000e-01	8.280000e-01	1.394893e+01	1.099266e+01	7.074845e-04	0.000000e+00	1.188160e-03	3.280000e-01	1.791161e-03
volunteer	3.100000e-02	3.100000e-02	6.526432e+00	2.421627e+00	-5.073431e-05	0.000000e+00	3.650405e-04	-4.690000e-01	1.836616e-04
waiting	1.410000e-01	1.410000e-01	1.302056e+01	2.664286e+00	-4.051723e-04	0.000000e+00	5.762964e-04	-3.590000e-01	1.122737e-03
waitinggame	1.880000e-01	1.880000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.120000e-01	0.000000e+00
wan	2.810000e-01	2.810000e-01	2.711729e+00	5.000000e-01	-9.208088e-05	0.000000e+00	1.161737e-04	-2.190000e-01	1.556530e-04
war	9.420000e-01	9.420000e-01	8.791528e+01	2.466860e+01	-1.798864e-03	0.000000e+00	4.359612e-03	4.420000e-01	-6.137119e-03
warcrimes	7.850000e-01	7.850000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.850000e-01	0.000000e+00
ware	1.980000e-01	1.980000e-01	3.068828e+00	3.333333e-01	-1.368201e-04	0.000000e+00	1.151656e-04	-3.020000e-01	3.189339e-04
warfare	8.590000e-01	8.590000e-01	2.600186e+00	0.000000e+00	-1.555417e-04	0.000000e+00	7.777086e-05	3.590000e-01	-4.310079e-04
warlike	7.810000e-01	7.810000e-01	8.928571e-03	0.000000e+00	-5.341023e-07	0.000000e+00	2.670511e-07	2.810000e-01	-1.158443e-06
warning	2.970000e-01	2.970000e-01	2.694692e+01	1.235146e+01	1.205471e-04	0.000000e+00	1.672224e-03	-2.030000e-01	-1.888846e-04
watch	1.880000e-01	1.880000e-01	9.480702e+02	2.739414e+02	-1.828822e-02	0.000000e+00	4.756893e-02	-3.120000e-01	4.404230e-02
waver	2.190000e-01	2.190000e-01	2.449425e+00	7.857143e-01	-3.631383e-05	0.000000e+00	1.283664e-04	-2.810000e-01	7.876300e-05
weight	1.090000e-01	1.090000e-01	5.522951e+01	1.712751e+01	-9.013820e-04	0.000000e+00	2.853108e-03	-3.910000e-01	2.720380e-03
weighty	2.970000e-01	2.970000e-01	3.266016e-02	0.000000e+00	-1.953713e-06	0.000000e+00	9.768565e-07	-2.030000e-01	3.061263e-06
whatif	2.190000e-01	2.190000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.810000e-01	0.000000e+00
wishmeluck	2.120000e-01	2.120000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.880000e-01	0.000000e+00
witchcraft	7.030000e-01	7.030000e-01	1.630751e+00	7.500000e-01	7.649278e-06	0.000000e+00	1.013753e-04	2.030000e-01	1.198562e-05
withstand	1.970000e-01	1.970000e-01	2.794489e+00	0.000000e+00	-1.671648e-04	0.000000e+00	8.358241e-05	-3.030000e-01	3.909592e-04
worship	1.720000e-01	1.720000e-01	2.955425e+00	3.050000e+00	2.510211e-04	0.000000e+00	3.023025e-04	-3.280000e-01	-6.355182e-04
wrecked	7.030000e-01	7.030000e-01	2.355193e-01	1.125000e+00	1.437113e-04	0.000000e+00	8.594427e-05	2.030000e-01	2.251805e-04
wrenching	7.500000e-01	7.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.500000e-01	0.000000e+00
yelp	2.810000e-01	2.810000e-01	7.355694e-01	2.253968e+00	2.721550e-04	0.000000e+00	1.800789e-04	-2.190000e-01	-4.600493e-04
youth	6.200000e-02	6.200000e-02	1.001010e+01	3.593290e+00	-9.478026e-05	0.000000e+00	5.514086e-04	-4.380000e-01	3.204320e-04
